,code,state,date,total_population,cases,deaths
7959,MS,Mississippi,2020-08-16,2986530.0,72136,2084
7960,MS,Mississippi,2020-08-17,2986530.0,72412,2095
7961,MS,Mississippi,2020-08-18,2986530.0,73207,2127
7962,MS,Mississippi,2020-08-19,2986530.0,74555,2163
7963,MS,Mississippi,2020-08-20,2986530.0,75449,2190
7964,MS,Mississippi,2020-08-21,2986530.0,76323,2214
7965,MS,Mississippi,2020-08-22,2986530.0,77268,2237
7966,MS,Mississippi,2020-08-23,2986530.0,77894,2240
7967,MS,Mississippi,2020-08-24,2986530.0,78405,2248
7968,MS,Mississippi,2020-08-25,2986530.0,79206,2315
7969,MS,Mississippi,2020-08-26,2986530.0,80110,2373
7970,MS,Mississippi,2020-08-27,2986530.0,80695,2399
7971,MS,Mississippi,2020-08-28,2986530.0,81294,2413
7972,MS,Mississippi,2020-08-29,2986530.0,82029,2427
7973,MS,Mississippi,2020-08-30,2986530.0,82676,2441
7974,MS,Mississippi,2020-08-31,2986530.0,82950,2473
7975,MS,Mississippi,2020-09-01,2986530.0,83584,2493
7976,MS,Mississippi,2020-09-02,2986530.0,84365,2526
7977,MS,Mississippi,2020-09-03,2986530.0,85116,2536
7978,MS,Mississippi,2020-09-04,2986530.0,85939,2558
7979,MS,Mississippi,2020-09-05,2986530.0,86478,2569
7980,MS,Mississippi,2020-09-06,2986530.0,86888,2584
7981,MS,Mississippi,2020-09-07,2986530.0,87130,2585
7982,MS,Mississippi,2020-09-08,2986530.0,87379,2585
7983,MS,Mississippi,2020-09-09,2986530.0,87805,2623
7984,MS,Mississippi,2020-09-10,2986530.0,88322,2656
7985,MS,Mississippi,2020-09-11,2986530.0,89175,2670
7986,MS,Mississippi,2020-09-12,2986530.0,89620,2685
7987,MS,Mississippi,2020-09-13,2986530.0,89874,2697
7988,MS,Mississippi,2020-09-14,2986530.0,90018,2706
7989,MS,Mississippi,2020-09-15,2986530.0,90523,2734
7990,MS,Mississippi,2020-09-16,2986530.0,91234,2756
7991,MS,Mississippi,2020-09-17,2986530.0,91935,2780
7992,MS,Mississippi,2020-09-18,2986530.0,92432,2792
7993,MS,Mississippi,2020-09-19,2986530.0,93087,2809
7994,MS,Mississippi,2020-09-20,2986530.0,93364,2810
7995,MS,Mississippi,2020-09-21,2986530.0,93556,2810
7996,MS,Mississippi,2020-09-22,2986530.0,94021,2846
7997,MS,Mississippi,2020-09-23,2986530.0,94573,2870
7998,MS,Mississippi,2020-09-24,2986530.0,95310,2874
7999,MS,Mississippi,2020-09-25,2986530.0,96032,2894
8000,MS,Mississippi,2020-09-26,2986530.0,96677,2911
8001,MS,Mississippi,2020-09-27,2986530.0,96859,2919
8002,MS,Mississippi,2020-09-28,2986530.0,97049,2921
8003,MS,Mississippi,2020-09-29,2986530.0,97638,2957
8004,MS,Mississippi,2020-09-30,2986530.0,98190,2969
8005,MS,Mississippi,2020-10-01,2986530.0,98886,2979
8006,MS,Mississippi,2020-10-02,2986530.0,99558,2999
8007,MS,Mississippi,2020-10-03,2986530.0,100167,3011
8008,MS,Mississippi,2020-10-04,2986530.0,100488,3013
8009,MS,Mississippi,2020-10-05,2986530.0,100703,3013
8010,MS,Mississippi,2020-10-06,2986530.0,101678,3027
8011,MS,Mississippi,2020-10-07,2986530.0,102241,3051
8012,MS,Mississippi,2020-10-08,2986530.0,102819,3074
8013,MS,Mississippi,2020-10-09,2986530.0,103681,3080
8014,MS,Mississippi,2020-10-10,2986530.0,104638,3096
8015,MS,Mississippi,2020-10-11,2986530.0,104932,3101
8016,MS,Mississippi,2020-10-12,2986530.0,105228,3101
8017,MS,Mississippi,2020-10-13,2986530.0,105941,3115
8018,MS,Mississippi,2020-10-14,2986530.0,106817,3140
8019,MS,Mississippi,2020-10-15,2986530.0,108139,3152
8020,MS,Mississippi,2020-10-16,2986530.0,109255,3160
8021,MS,Mississippi,2020-10-17,2986530.0,110006,3171
8022,MS,Mississippi,2020-10-18,2986530.0,110006,3171
8023,MS,Mississippi,2020-10-19,2986530.0,110592,3171
8024,MS,Mississippi,2020-10-20,2986530.0,111322,3202
8025,MS,Mississippi,2020-10-21,2986530.0,112123,3223
8026,MS,Mississippi,2020-10-22,2986530.0,113081,3231
8027,MS,Mississippi,2020-10-23,2986530.0,113876,3238
8028,MS,Mississippi,2020-10-24,2986530.0,115088,3255
8029,MS,Mississippi,2020-10-25,2986530.0,115088,3255
8030,MS,Mississippi,2020-10-26,2986530.0,115763,3263
8031,MS,Mississippi,2020-10-27,2986530.0,116617,3283
8032,MS,Mississippi,2020-10-28,2986530.0,117617,3302
8033,MS,Mississippi,2020-10-29,2986530.0,118587,3310
8034,MS,Mississippi,2020-10-30,2986530.0,119336,3328
8035,MS,Mississippi,2020-10-31,2986530.0,120160,3334
8036,MS,Mississippi,2020-11-01,2986530.0,120500,3348
8037,MS,Mississippi,2020-11-02,2986530.0,120865,3348
8038,MS,Mississippi,2020-11-03,2986530.0,121509,3384
8039,MS,Mississippi,2020-11-04,2986530.0,122275,3397
8040,MS,Mississippi,2020-11-05,2986530.0,123887,3405
8041,MS,Mississippi,2020-11-06,2986530.0,124854,3419
8042,MS,Mississippi,2020-11-07,2986530.0,125885,3433
8043,MS,Mississippi,2020-11-08,2986530.0,126689,3443
8044,MS,Mississippi,2020-11-09,2986530.0,127205,3443
8045,MS,Mississippi,2020-11-10,2986530.0,128138,3480
8046,MS,Mississippi,2020-11-11,2986530.0,129394,3497
8047,MS,Mississippi,2020-11-12,2986530.0,130665,3514
8048,MS,Mississippi,2020-11-13,2986530.0,131970,3519
8049,MS,Mississippi,2020-11-14,2986530.0,133340,3540
8050,MS,Mississippi,2020-11-15,2986530.0,134309,3543
8051,MS,Mississippi,2020-11-16,2986530.0,134898,3545
8052,MS,Mississippi,2020-11-17,2986530.0,135803,3581
8053,MS,Mississippi,2020-11-18,2986530.0,137396,3601
8054,MS,Mississippi,2020-11-19,2986530.0,138791,3619
8055,MS,Mississippi,2020-11-20,2986530.0,140429,3642
8056,MS,Mississippi,2020-11-21,2986530.0,142401,3657
8057,MS,Mississippi,2020-11-22,2986530.0,143180,3676
8058,MS,Mississippi,2020-11-23,2986530.0,143879,3676
8059,MS,Mississippi,2020-11-24,2986530.0,144544,3729
8060,MS,Mississippi,2020-11-25,2986530.0,145636,3745
8061,MS,Mississippi,2020-11-26,2986530.0,147382,3763
8062,MS,Mississippi,2020-11-27,2986530.0,148387,3769
8063,MS,Mississippi,2020-11-28,2986530.0,149940,3779
8064,MS,Mississippi,2020-11-29,2986530.0,151785,3806
8065,MS,Mississippi,2020-11-30,2986530.0,153270,3807
8066,MS,Mississippi,2020-12-01,2986530.0,154411,3836
8067,MS,Mississippi,2020-12-02,2986530.0,156868,3851
8068,MS,Mississippi,2020-12-03,2986530.0,159036,3879
8069,MS,Mississippi,2020-12-04,2986530.0,161516,3916
8070,MS,Mississippi,2020-12-05,2986530.0,163458,3949
8071,MS,Mississippi,2020-12-06,2986530.0,164931,3961
8072,MS,Mississippi,2020-12-07,2986530.0,166194,3961
8073,MS,Mississippi,2020-12-08,2986530.0,167926,4017
8074,MS,Mississippi,2020-12-09,2986530.0,170672,4041
8075,MO,Missouri,2020-01-22,6126452.0,0,0
8076,MO,Missouri,2020-01-23,6126452.0,0,0
8077,MO,Missouri,2020-01-24,6126452.0,0,0
8078,MO,Missouri,2020-01-25,6126452.0,0,0
8079,MO,Missouri,2020-01-26,6126452.0,0,0
8080,MO,Missouri,2020-01-27,6126452.0,0,0
8081,MO,Missouri,2020-01-28,6126452.0,0,0
8082,MO,Missouri,2020-01-29,6126452.0,0,0
8083,MO,Missouri,2020-01-30,6126452.0,0,0
8084,MO,Missouri,2020-01-31,6126452.0,0,0
8085,MO,Missouri,2020-02-01,6126452.0,0,0
8086,MO,Missouri,2020-02-02,6126452.0,0,0
8087,MO,Missouri,2020-02-03,6126452.0,0,0
8088,MO,Missouri,2020-02-04,6126452.0,0,0
8089,MO,Missouri,2020-02-05,6126452.0,0,0
8090,MO,Missouri,2020-02-06,6126452.0,0,0
8091,MO,Missouri,2020-02-07,6126452.0,0,0
8092,MO,Missouri,2020-02-08,6126452.0,0,0
8093,MO,Missouri,2020-02-09,6126452.0,0,0
8094,MO,Missouri,2020-02-10,6126452.0,0,0
8095,MO,Missouri,2020-02-11,6126452.0,0,0
8096,MO,Missouri,2020-02-12,6126452.0,0,0
8097,MO,Missouri,2020-02-13,6126452.0,0,0
8098,MO,Missouri,2020-02-14,6126452.0,0,0
8099,MO,Missouri,2020-02-15,6126452.0,0,0
8100,MO,Missouri,2020-02-16,6126452.0,0,0
8101,MO,Missouri,2020-02-17,6126452.0,0,0
8102,MO,Missouri,2020-02-18,6126452.0,0,0
8103,MO,Missouri,2020-02-19,6126452.0,0,0
8104,MO,Missouri,2020-02-20,6126452.0,0,0
8105,MO,Missouri,2020-02-21,6126452.0,0,0
8106,MO,Missouri,2020-02-22,6126452.0,0,0
8107,MO,Missouri,2020-02-23,6126452.0,0,0
8108,MO,Missouri,2020-02-24,6126452.0,0,0
8109,MO,Missouri,2020-02-25,6126452.0,0,0
8110,MO,Missouri,2020-02-26,6126452.0,0,0
8111,MO,Missouri,2020-02-27,6126452.0,0,0
8112,MO,Missouri,2020-02-28,6126452.0,0,0
8113,MO,Missouri,2020-02-29,6126452.0,0,0
8114,MO,Missouri,2020-03-01,6126452.0,0,0
8115,MO,Missouri,2020-03-02,6126452.0,0,0
8116,MO,Missouri,2020-03-03,6126452.0,0,0
8117,MO,Missouri,2020-03-04,6126452.0,0,0
8118,MO,Missouri,2020-03-05,6126452.0,0,0
8119,MO,Missouri,2020-03-06,6126452.0,0,0
8120,MO,Missouri,2020-03-07,6126452.0,0,0
8121,MO,Missouri,2020-03-08,6126452.0,1,0
8122,MO,Missouri,2020-03-09,6126452.0,1,0
8123,MO,Missouri,2020-03-10,6126452.0,1,0
8124,MO,Missouri,2020-03-11,6126452.0,1,0
8125,MO,Missouri,2020-03-12,6126452.0,1,0
8126,MO,Missouri,2020-03-13,6126452.0,4,0
8127,MO,Missouri,2020-03-14,6126452.0,4,0
8128,MO,Missouri,2020-03-15,6126452.0,5,0
8129,MO,Missouri,2020-03-16,6126452.0,8,0
8130,MO,Missouri,2020-03-17,6126452.0,14,0
8131,MO,Missouri,2020-03-18,6126452.0,21,1
8132,MO,Missouri,2020-03-19,6126452.0,42,1
8133,MO,Missouri,2020-03-20,6126452.0,79,3
8134,MO,Missouri,2020-03-21,6126452.0,89,3
8135,MO,Missouri,2020-03-22,6126452.0,122,3
8136,MO,Missouri,2020-03-23,6126452.0,225,4
8137,MO,Missouri,2020-03-24,6126452.0,291,8
8138,MO,Missouri,2020-03-25,6126452.0,382,9
8139,MO,Missouri,2020-03-26,6126452.0,577,9
8140,MO,Missouri,2020-03-27,6126452.0,744,9
8141,MO,Missouri,2020-03-28,6126452.0,864,13
8142,MO,Missouri,2020-03-29,6126452.0,934,16
8143,MO,Missouri,2020-03-30,6126452.0,1289,16
8144,MO,Missouri,2020-03-31,6126452.0,1550,19
8145,MO,Missouri,2020-04-01,6126452.0,1803,24
8146,MO,Missouri,2020-04-02,6126452.0,2003,32
8147,MO,Missouri,2020-04-03,6126452.0,2124,45
8148,MO,Missouri,2020-04-04,6126452.0,2472,51
8149,MO,Missouri,2020-04-05,6126452.0,2568,64
8150,MO,Missouri,2020-04-06,6126452.0,3030,72
8151,MO,Missouri,2020-04-07,6126452.0,3327,92
8152,MO,Missouri,2020-04-08,6126452.0,3511,107
8153,MO,Missouri,2020-04-09,6126452.0,3754,123
8154,MO,Missouri,2020-04-10,6126452.0,4149,133
8155,MO,Missouri,2020-04-11,6126452.0,4395,145
8156,MO,Missouri,2020-04-12,6126452.0,4534,157
8157,MO,Missouri,2020-04-13,6126452.0,4714,167
8158,MO,Missouri,2020-04-14,6126452.0,4880,185
8159,MO,Missouri,2020-04-15,6126452.0,5005,202
8160,MO,Missouri,2020-04-16,6126452.0,5308,216
8161,MO,Missouri,2020-04-17,6126452.0,5520,229
8162,MO,Missouri,2020-04-18,6126452.0,5713,236
8163,MO,Missouri,2020-04-19,6126452.0,5881,242
8164,MO,Missouri,2020-04-20,6126452.0,6043,263
8165,MO,Missouri,2020-04-21,6126452.0,6242,281
8166,MO,Missouri,2020-04-22,6126452.0,6433,301
8167,MO,Missouri,2020-04-23,6126452.0,6700,317
8168,MO,Missouri,2020-04-24,6126452.0,6943,343
8169,MO,Missouri,2020-04-25,6126452.0,7108,357
8170,MO,Missouri,2020-04-26,6126452.0,7275,374
8171,MO,Missouri,2020-04-27,6126452.0,7444,395
8172,MO,Missouri,2020-04-28,6126452.0,7591,409
8173,MO,Missouri,2020-04-29,6126452.0,7761,424
8174,MO,Missouri,2020-04-30,6126452.0,7956,443
8175,MO,Missouri,2020-05-01,6126452.0,8190,457
8176,MO,Missouri,2020-05-02,6126452.0,8449,472
8177,MO,Missouri,2020-05-03,6126452.0,8712,484
8178,MO,Missouri,2020-05-04,6126452.0,8998,495
8179,MO,Missouri,2020-05-05,6126452.0,9195,524
8180,MO,Missouri,2020-05-06,6126452.0,9447,539
8181,MO,Missouri,2020-05-07,6126452.0,9683,562
8182,MO,Missouri,2020-05-08,6126452.0,9829,583
8183,MO,Missouri,2020-05-09,6126452.0,9988,594
8184,MO,Missouri,2020-05-10,6126452.0,10105,605
8185,MO,Missouri,2020-05-11,6126452.0,10212,622
8186,MO,Missouri,2020-05-12,6126452.0,10329,632
8187,MO,Missouri,2020-05-13,6126452.0,10520,653
8188,MO,Missouri,2020-05-14,6126452.0,10684,665
8189,MO,Missouri,2020-05-15,6126452.0,10873,680
8190,MO,Missouri,2020-05-16,6126452.0,11049,691
8191,MO,Missouri,2020-05-17,6126452.0,11172,698
8192,MO,Missouri,2020-05-18,6126452.0,11320,714
8193,MO,Missouri,2020-05-19,6126452.0,11452,729
8194,MO,Missouri,2020-05-20,6126452.0,11628,740
8195,MO,Missouri,2020-05-21,6126452.0,11775,749
8196,MO,Missouri,2020-05-22,6126452.0,11986,758
8197,MO,Missouri,2020-05-23,6126452.0,12145,765
8198,MO,Missouri,2020-05-24,6126452.0,12394,768
8199,MO,Missouri,2020-05-25,6126452.0,12549,773
8200,MO,Missouri,2020-05-26,6126452.0,12721,780
8201,MO,Missouri,2020-05-27,6126452.0,12872,776
8202,MO,Missouri,2020-05-28,6126452.0,13083,789
8203,MO,Missouri,2020-05-29,6126452.0,13233,794
8204,MO,Missouri,2020-05-30,6126452.0,13400,812
8205,MO,Missouri,2020-05-31,6126452.0,13573,814
8206,MO,Missouri,2020-06-01,6126452.0,13787,815
8207,MO,Missouri,2020-06-02,6126452.0,14055,825
8208,MO,Missouri,2020-06-03,6126452.0,14298,831
8209,MO,Missouri,2020-06-04,6126452.0,14586,833
8210,MO,Missouri,2020-06-05,6126452.0,14753,840
8211,MO,Missouri,2020-06-06,6126452.0,15042,848
8212,MO,Missouri,2020-06-07,6126452.0,15132,850
8213,MO,Missouri,2020-06-08,6126452.0,15355,854
8214,MO,Missouri,2020-06-09,6126452.0,15566,862
8215,MO,Missouri,2020-06-10,6126452.0,15754,865
8216,MO,Missouri,2020-06-11,6126452.0,15946,865
8217,MO,Missouri,2020-06-12,6126452.0,15997,881
8218,MO,Missouri,2020-06-13,6126452.0,16232,887
8219,MO,Missouri,2020-06-14,6126452.0,16262,889
8220,MO,Missouri,2020-06-15,6126452.0,16611,891
8221,MO,Missouri,2020-06-16,6126452.0,16857,895
8222,MO,Missouri,2020-06-17,6126452.0,17069,914
8223,MO,Missouri,2020-06-18,6126452.0,17371,950
8224,MO,Missouri,2020-06-19,6126452.0,17667,963
8225,MO,Missouri,2020-06-20,6126452.0,18057,973
8226,MO,Missouri,2020-06-21,6126452.0,18460,975
8227,MO,Missouri,2020-06-22,6126452.0,18593,980
8228,MO,Missouri,2020-06-23,6126452.0,19005,988
8229,MO,Missouri,2020-06-24,6126452.0,19123,998
8230,MO,Missouri,2020-06-25,6126452.0,19637,1000
8231,MO,Missouri,2020-06-26,6126452.0,20216,1009
8232,MO,Missouri,2020-06-27,6126452.0,20572,1014
8233,MO,Missouri,2020-06-28,6126452.0,20796,1014
8234,MO,Missouri,2020-06-29,6126452.0,21315,1016
8235,MO,Missouri,2020-06-30,6126452.0,21812,1019
8236,MO,Missouri,2020-07-01,6126452.0,22104,1033
8237,MO,Missouri,2020-07-02,6126452.0,22636,1044
8238,MO,Missouri,2020-07-03,6126452.0,23160,1047
8239,MO,Missouri,2020-07-04,6126452.0,23583,1050
8240,MO,Missouri,2020-07-05,6126452.0,23816,1051
8241,MO,Missouri,2020-07-06,6126452.0,24211,1051
8242,MO,Missouri,2020-07-07,6126452.0,24918,1067
8243,MO,Missouri,2020-07-08,6126452.0,25590,1069
8244,MO,Missouri,2020-07-09,6126452.0,26410,1073
8245,MO,Missouri,2020-07-10,6126452.0,27069,1084
8246,MO,Missouri,2020-07-11,6126452.0,27606,1091
8247,MO,Missouri,2020-07-12,6126452.0,27880,1092
8248,MO,Missouri,2020-07-13,6126452.0,28289,1105
8249,MO,Missouri,2020-07-14,6126452.0,29240,1114
8250,MO,Missouri,2020-07-15,6126452.0,30057,1119
8251,MO,Missouri,2020-07-16,6126452.0,30873,1121
8252,MO,Missouri,2020-07-17,6126452.0,31738,1125
8253,MO,Missouri,2020-07-18,6126452.0,32704,1136
8254,MO,Missouri,2020-07-19,6126452.0,33521,1136
8255,MO,Missouri,2020-07-20,6126452.0,34102,1138
8256,MO,Missouri,2020-07-21,6126452.0,35194,1148
8257,MO,Missouri,2020-07-22,6126452.0,36497,1159
8258,MO,Missouri,2020-07-23,6126452.0,38060,1189
8259,MO,Missouri,2020-07-24,6126452.0,39635,1195
8260,MO,Missouri,2020-07-25,6126452.0,41034,1200
8261,MO,Missouri,2020-07-26,6126452.0,42160,1209
8262,MO,Missouri,2020-07-27,6126452.0,43489,1221
8263,MO,Missouri,2020-07-28,6126452.0,45181,1232
8264,MO,Missouri,2020-07-29,6126452.0,46942,1239
8265,MO,Missouri,2020-07-30,6126452.0,49139,1255
8266,MO,Missouri,2020-07-31,6126452.0,50616,1265
8267,MO,Missouri,2020-08-01,6126452.0,51632,1276
8268,MO,Missouri,2020-08-02,6126452.0,52184,1276
8269,MO,Missouri,2020-08-03,6126452.0,53214,1279
8270,MO,Missouri,2020-08-04,6126452.0,54422,1290
8271,MO,Missouri,2020-08-05,6126452.0,55614,1297
8272,MO,Missouri,2020-08-06,6126452.0,56773,1302
8273,MO,Missouri,2020-08-07,6126452.0,57837,1324
8274,MO,Missouri,2020-08-08,6126452.0,58021,1327
8275,MO,Missouri,2020-08-09,6126452.0,59383,1334
8276,MO,Missouri,2020-08-10,6126452.0,60359,1341
8277,MO,Missouri,2020-08-11,6126452.0,61440,1346
8278,MO,Missouri,2020-08-12,6126452.0,62956,1354
8279,MO,Missouri,2020-08-13,6126452.0,64429,1356
8280,MO,Missouri,2020-08-14,6126452.0,65793,1365
8281,MO,Missouri,2020-08-15,6126452.0,67004,1378
8282,MO,Missouri,2020-08-16,6126452.0,68196,1383
8283,MO,Missouri,2020-08-17,6126452.0,69225,1415
8284,MO,Missouri,2020-08-18,6126452.0,70055,1425
8285,MO,Missouri,2020-08-19,6126452.0,71285,1434
8286,MO,Missouri,2020-08-20,6126452.0,72353,1442
8287,MO,Missouri,2020-08-21,6126452.0,73623,1445
8288,MO,Missouri,2020-08-22,6126452.0,74952,1451
8289,MO,Missouri,2020-08-23,6126452.0,75783,1453
8290,MO,Missouri,2020-08-24,6126452.0,76597,1453
8291,MO,Missouri,2020-08-25,6126452.0,77390,1470
8292,MO,Missouri,2020-08-26,6126452.0,78743,1481
8293,MO,Missouri,2020-08-27,6126452.0,80214,1488
8294,MO,Missouri,2020-08-28,6126452.0,81672,1500
8295,MO,Missouri,2020-08-29,6126452.0,83168,1528
8296,MO,Missouri,2020-08-30,6126452.0,84474,1533
8297,MO,Missouri,2020-08-31,6126452.0,85635,1547
8298,MO,Missouri,2020-09-01,6126452.0,86738,1562
8299,MO,Missouri,2020-09-02,6126452.0,88216,1578
8300,MO,Missouri,2020-09-03,6126452.0,89639,1586
8301,MO,Missouri,2020-09-04,6126452.0,91228,1607
8302,MO,Missouri,2020-09-05,6126452.0,93171,1668
8303,MO,Missouri,2020-09-06,6126452.0,94492,1685
8304,MO,Missouri,2020-09-07,6126452.0,95406,1687
8305,MO,Missouri,2020-09-08,6126452.0,96181,1690
8306,MO,Missouri,2020-09-09,6126452.0,97504,1702
8307,MO,Missouri,2020-09-10,6126452.0,98738,1713
8308,MO,Missouri,2020-09-11,6126452.0,100268,1720
8309,MO,Missouri,2020-09-12,6126452.0,102290,1728
8310,MO,Missouri,2020-09-13,6126452.0,103997,1731
8311,MO,Missouri,2020-09-14,6126452.0,105278,1738
8312,MO,Missouri,2020-09-15,6126452.0,106637,1756
8313,MO,Missouri,2020-09-16,6126452.0,107853,1765
8314,MO,Missouri,2020-09-17,6126452.0,109557,1782
8315,MO,Missouri,2020-09-18,6126452.0,111390,1810
8316,MO,Missouri,2020-09-19,6126452.0,112864,1825
8317,MO,Missouri,2020-09-20,6126452.0,114170,1826
8318,MO,Missouri,2020-09-21,6126452.0,115537,1838
8319,MO,Missouri,2020-09-22,6126452.0,116612,1867
8320,MO,Missouri,2020-09-23,6126452.0,118205,1938
8321,MO,Missouri,2020-09-24,6126452.0,119561,1951
8322,MO,Missouri,2020-09-25,6126452.0,121456,1991
8323,MO,Missouri,2020-09-26,6126452.0,123506,2054
8324,MO,Missouri,2020-09-27,6126452.0,125026,2053
8325,MO,Missouri,2020-09-28,6126452.0,126265,2057
8326,MO,Missouri,2020-09-29,6126452.0,126531,2066
8327,MO,Missouri,2020-09-30,6126452.0,126715,2069
8328,MO,Missouri,2020-10-01,6126452.0,126906,2074
8329,MO,Missouri,2020-10-02,6126452.0,130981,2146
8330,MO,Missouri,2020-10-03,6126452.0,132630,2177
8331,MO,Missouri,2020-10-04,6126452.0,134079,2186
8332,MO,Missouri,2020-10-05,6126452.0,135374,2188
8333,MO,Missouri,2020-10-06,6126452.0,136327,2209
8334,MO,Missouri,2020-10-07,6126452.0,137420,2238
8335,MO,Missouri,2020-10-08,6126452.0,138987,2268
8336,MO,Missouri,2020-10-09,6126452.0,141003,2397
8337,MO,Missouri,2020-10-10,6126452.0,145682,2424
8338,MO,Missouri,2020-10-11,6126452.0,145938,2424
8339,MO,Missouri,2020-10-12,6126452.0,146154,2424
8340,MO,Missouri,2020-10-13,6126452.0,146359,2424
8341,MO,Missouri,2020-10-14,6126452.0,150794,2544
8342,MO,Missouri,2020-10-15,6126452.0,152662,2460
8343,MO,Missouri,2020-10-16,6126452.0,154923,2477
8344,MO,Missouri,2020-10-17,6126452.0,157108,2581
8345,MO,Missouri,2020-10-18,6126452.0,158955,2592
8346,MO,Missouri,2020-10-19,6126452.0,160437,2600
8347,MO,Missouri,2020-10-20,6126452.0,161849,2625
8348,MO,Missouri,2020-10-21,6126452.0,163275,2650
8349,MO,Missouri,2020-10-22,6126452.0,165210,2665
8350,MO,Missouri,2020-10-23,6126452.0,167193,2697
8351,MO,Missouri,2020-10-24,6126452.0,169829,2808
8352,MO,Missouri,2020-10-25,6126452.0,171796,2820
8353,MO,Missouri,2020-10-26,6126452.0,173514,2816
8354,MO,Missouri,2020-10-27,6126452.0,175130,2855
8355,MO,Missouri,2020-10-28,6126452.0,177319,2884
8356,MO,Missouri,2020-10-29,6126452.0,177707,2891
8357,MO,Missouri,2020-10-30,6126452.0,183129,2940
8358,MO,Missouri,2020-10-31,6126452.0,185992,3037
8359,MO,Missouri,2020-11-01,6126452.0,188325,3038
8360,MO,Missouri,2020-11-02,6126452.0,191223,3043
8361,MO,Missouri,2020-11-03,6126452.0,193441,3075
8362,MO,Missouri,2020-11-04,6126452.0,196253,3099
8363,MO,Missouri,2020-11-05,6126452.0,200042,3117
8364,MO,Missouri,2020-11-06,6126452.0,204404,3141
8365,MO,Missouri,2020-11-07,6126452.0,208941,3162
8366,MO,Missouri,2020-11-08,6126452.0,212869,3165
8367,MO,Missouri,2020-11-09,6126452.0,216144,3165
8368,MO,Missouri,2020-11-10,6126452.0,220720,3307
8369,MO,Missouri,2020-11-11,6126452.0,224664,3329
8370,MO,Missouri,2020-11-12,6126452.0,229712,3351
8371,MO,Missouri,2020-11-13,6126452.0,234116,3372
8372,MO,Missouri,2020-11-14,6126452.0,243762,3387
8373,MO,Missouri,2020-11-15,6126452.0,244541,3387
8374,MO,Missouri,2020-11-16,6126452.0,248715,3402
8375,MO,Missouri,2020-11-17,6126452.0,254151,3466
8376,MO,Missouri,2020-11-18,6126452.0,258778,3488
8377,MO,Missouri,2020-11-19,6126452.0,263143,3520
8378,MO,Missouri,2020-11-20,6126452.0,267914,3558
8379,MO,Missouri,2020-11-21,6126452.0,272821,3574
8380,MO,Missouri,2020-11-22,6126452.0,277112,3578
8381,MO,Missouri,2020-11-23,6126452.0,280645,3580
8382,MO,Missouri,2020-11-24,6126452.0,284612,3769
8383,MO,Missouri,2020-11-25,6126452.0,289002,3802
8384,MO,Missouri,2020-11-26,6126452.0,293496,3835
8385,MO,Missouri,2020-11-27,6126452.0,296665,3836
8386,MO,Missouri,2020-11-28,6126452.0,299095,3844
8387,MO,Missouri,2020-11-29,6126452.0,302409,3850
8388,MO,Missouri,2020-11-30,6126452.0,306206,3861
8389,MO,Missouri,2020-12-01,6126452.0,309169,4026
8390,MO,Missouri,2020-12-02,6126452.0,312046,4077
8391,MO,Missouri,2020-12-03,6126452.0,316235,4141
8392,MO,Missouri,2020-12-04,6126452.0,320472,4216
8393,MO,Missouri,2020-12-05,6126452.0,325588,4276
8394,MO,Missouri,2020-12-06,6126452.0,329420,4284
8395,MO,Missouri,2020-12-07,6126452.0,332227,4289
8396,MO,Missouri,2020-12-08,6126452.0,335556,4430
8397,MO,Missouri,2020-12-09,6126452.0,338336,4470
8398,MT,Montana,2020-01-22,1062305.0,0,0
8399,MT,Montana,2020-01-23,1062305.0,0,0
8400,MT,Montana,2020-01-24,1062305.0,0,0
8401,MT,Montana,2020-01-25,1062305.0,0,0
8402,MT,Montana,2020-01-26,1062305.0,0,0
8403,MT,Montana,2020-01-27,1062305.0,0,0
8404,MT,Montana,2020-01-28,1062305.0,0,0
8405,MT,Montana,2020-01-29,1062305.0,0,0
8406,MT,Montana,2020-01-30,1062305.0,0,0
8407,MT,Montana,2020-01-31,1062305.0,0,0
8408,MT,Montana,2020-02-01,1062305.0,0,0
8409,MT,Montana,2020-02-02,1062305.0,0,0
8410,MT,Montana,2020-02-03,1062305.0,0,0
8411,MT,Montana,2020-02-04,1062305.0,0,0
8412,MT,Montana,2020-02-05,1062305.0,0,0
8413,MT,Montana,2020-02-06,1062305.0,0,0
8414,MT,Montana,2020-02-07,1062305.0,0,0
8415,MT,Montana,2020-02-08,1062305.0,0,0
8416,MT,Montana,2020-02-09,1062305.0,0,0
8417,MT,Montana,2020-02-10,1062305.0,0,0
